altitude,temperature,wind_direction,wind_speed,visibility,rain,humidity,pressure,weather_class
10278.60331,-6.853154881,264.0507276,30.13696283824,27181.10991,0.0,100.0,20.22740688,Orages
10256.88674,-6.808301878,264.046512,30.09282358516,27172.07395,0.0,100.0,20.24691762,Orages
10231.93724,-6.758657538,264.0418998,30.04568942584,27162.56077,0.0,100.0,20.26752261,Orages
10205.86539,-6.706685294,264.0371272,29.996756178160005,27152.72234,0.0,100.0,20.28868704,Orages
10179.15162,-6.65346817,264.032211,29.94735820812,27142.69521,0.0,100.0,20.31012376,Orages
10151.98281,-6.599781366,264.0272468,29.8972292722,27192.14884,0.0,100.0,20.32307414,Orages
10125.00966,-6.861771354,264.0222468,29.847143450840004,27191.57337,0.0,100.0,20.34313693,Orages
10098.25082,-6.854050954,264.0172963,29.79775683356,27191.0359,0.0,100.0,20.36304615,Orages
10071.73018,-6.846522257,264.0123988,29.748571491640003,27190.5022,0.0,100.0,20.38295444,Orages
10045.03011,-6.838857009,264.0074037,29.69917304008,27189.94001,0.0,100.0,20.4030023,Orages
10018.37007,-6.831021074,264.0024206,29.649820647760002,27189.33922,0.0,100.0,20.42305867,Orages
9991.766128,-6.823025727,263.9962281,29.600377563,27188.70977,0.0,100.0,20.44313758,Orages
9965.090895,-6.814904514,263.9888923,29.55077485436,27188.05646,0.0,100.0,20.46320717,Orages
9938.345944,-6.80662514,263.9814873,29.501546916440002,27187.37588,0.0,100.0,20.48332297,Orages
9911.747601,-6.798313151,263.9740631,29.451963079680002,27186.67332,0.0,100.0,20.50346342,Orages
9885.026713,-6.789873894,263.9666247,29.40267565552,27185.98822,0.0,100.0,20.5231949,Orages
9859.174881,-6.7835071,263.959598,29.356614711680002,27186.2073,0.0,100.0,20.53958802,Orages
9837.904275,-6.786688194,263.9539381,29.320747379560004,27188.4613,0.0,100.0,20.55162902,Orages
9822.104622,-6.800574502,263.9498052,29.29442192184,27192.58007,0.0,100.0,20.55983463,Orages
9810.882719,-6.822958963,263.9468592,29.275907551920003,27198.12554,0.0,100.0,20.56523884,Orages
9803.07734,-6.851475427,263.9448114,29.26309480476,27204.74765,0.0,100.0,20.56858619,Orages
9797.659118,-6.884930764,263.9434119,29.254198130120002,27212.07429,0.0,100.0,20.57058415,Orages
9793.870478,-6.920980996,263.9424044,29.247866086560002,27219.81181,0.0,100.0,20.57174246,Orages
9791.06337,-6.958595713,263.9416494,29.24306940656,27227.82622,0.0,100.0,20.57239631,Orages
9788.826599,-6.997244018,263.9410482,29.23923680368,27236.00304,0.0,100.0,20.57274842,Orages
9786.968209,-7.036367119,263.9405323,29.235894925240004,27244.20996,0.0,100.0,20.57289887,Zone de basses pressions
9785.365009,-7.075946918,263.9400947,29.23304312304,27252.4626,0.0,100.0,20.5729712,Zone de basses pressions
9783.8232,-7.115294901,263.9396602,29.23018152376,27260.6686,0.0,100.0,20.57304958,Zone de basses pressions
9782.285438,-7.154332255,263.9392247,29.227333536680003,27268.83271,0.0,100.0,20.57313462,Zone de basses pressions
9780.747739,-7.193269033,263.9387908,29.224484160600003,27276.95273,0.0,100.0,20.57316566,Zone de basses pressions
9779.283683,-7.232184367,263.9383864,29.221867599440003,27285.04557,0.0,100.0,20.57317538,Zone de basses pressions
9777.858729,-7.270849083,263.9379846,29.21921664664,27293.12242,0.0,100.0,20.57319253,Zone de basses pressions
9776.428975,-7.309285674,263.9375819,29.21655793396,27301.10745,0.0,100.0,20.57321626,Zone de basses pressions
9775.000825,-7.347141746,263.9371785,29.2139113704,27309.08027,0.0,100.0,20.57324715,Zone de basses pressions
9773.59991,-7.385258464,263.9367784,29.21129201272,27316.98139,0.0,100.0,20.57326527,Zone de basses pressions
9772.206987,-7.4229159,263.9363785,29.208717028960002,27324.81393,0.0,100.0,20.5732776,Zone de basses pressions
9761.142158,-7.675138463,263.9332663,29.18830813712,27050.98793,0.0,100.0,20.57200769,Zone de basses pressions
9759.690497,-7.592945858,263.9328333,29.18544125964,27053.62957,0.0,100.0,20.57252893,Zone de basses pressions
9758.035086,-7.616629792,263.9323507,29.1822932856,27056.25488,0.0,100.0,20.57305255,Zone de basses pressions
9756.452458,-7.640115737,263.9319146,29.17945363252,27058.98759,0.0,100.0,20.57353366,Zone de basses pressions
9754.910767,-7.663010419,263.9314825,29.176603200800002,27061.75166,0.0,100.0,20.57401021,Zone de basses pressions
9753.434414,-7.685798386,263.9310777,29.174033235960003,27064.62355,0.0,100.0,20.57427377,Zone de basses pressions
9752.207609,-6.216523067,180.2775593,9.5137297412,15786.39568,0.0,100.0,20.53785378,Frontière d'une zone à basse pression
9751.896261,-6.214648907,180.2775593,9.5137297412,15931.17947,0.0,100.0,20.72412079,Frontière d'une zone à basse pression
9742.861517,-7.171403952,199.7430413,14.24143632562,15929.13325,0.0,100.0,20.71729043,Frontière d'une zone à basse pression
9754.782802,-7.200724653,199.7603162,14.242850236872002,15935.8318,0.0,100.0,20.69892037,Frontière d'une zone à basse pression
9777.809943,-7.246936412,199.7839303,14.244624313972,15949.07341,0.0,100.0,20.67860034,Frontière d'une zone à basse pression
9803.007463,-7.297569157,199.8095439,14.246538165216,15964.93814,0.0,100.0,20.65739244,Frontière d'une zone à basse pression
9829.396774,-7.34979235,199.8359407,14.248494984712,15981.55176,0.0,100.0,20.6361303,Frontière d'une zone à basse pression
9855.412025,-7.400940707,199.8616182,14.250362932284,15998.14148,0.0,100.0,20.61741011,Frontière d'une zone à basse pression
9877.955545,-7.444177721,199.8825933,14.251868865712,16012.58474,0.0,100.0,20.60346562,Frontière d'une zone à basse pression
9894.491358,-7.47546823,199.8977763,14.252938414232002,16023.6964,0.0,100.0,20.59375349,Frontière d'une zone à basse pression
9905.942085,-7.497153718,199.9081696,14.253674608308,16031.5669,0.0,100.0,20.58729136,Frontière d'une zone à basse pression
9913.582893,-7.511467333,199.915023,14.254153917020002,16036.88296,0.0,100.0,20.58310422,Frontière d'une zone à basse pression
9924.376016,-7.531523795,199.9244687,14.254807545232001,16044.64825,0.0,100.0,20.57769471,Frontière d'une zone à basse pression
9924.699102,-7.532132259,199.9247766,14.254830234084,16044.9227,0.0,100.0,20.57754263,Frontière d'une zone à basse pression
9924.850065,-7.532353809,199.9248501,14.254835095584001,16045.04072,0.0,100.0,20.57750188,Frontière d'une zone à basse pression
9924.900594,-7.532496742,199.9249398,14.254839540384001,16045.09582,0.0,100.0,20.57747021,Frontière d'une zone à basse pression
9924.939841,-7.53255068,199.9249655,14.254841438684002,16045.12281,0.0,100.0,20.57744954,Frontière d'une zone à basse pression
9924.965464,-7.532582399,199.9249703,14.254842866576,16045.13804,0.0,100.0,20.57743403,Frontière d'une zone à basse pression
9924.98469,-7.532620484,199.9249847,14.254843162896,16045.14782,0.0,100.0,20.57742949,Frontière d'une zone à basse pression
9924.991914,-7.532641126,199.9249967,14.254843755536001,16045.15401,0.0,100.0,20.57740816,Frontière d'une zone à basse pression
9925.016712,-7.53268388,199.9250167,14.254845237136001,16045.16507,0.0,100.0,20.57740816,Frontière d'une zone à basse pression
9925.016742,-7.532683968,199.9250167,14.254845300104002,16045.16939,0.0,100.0,20.57740623,Frontière d'une zone à basse pression
9925.019144,-7.532690325,199.925028,14.254846068684001,16045.17365,0.0,100.0,20.57739913,Frontière d'une zone à basse pression
9925.027945,-7.532706171,199.9250279,14.254846070536,16045.17659,0.0,100.0,20.57739913,Frontière d'une zone à basse pression
9925.027939,-7.532706148,199.9250279,14.254846068684001,16045.17718,0.0,100.0,20.57739913,Frontière d'une zone à basse pression
9925.027935,-7.53270615,199.9250279,14.254846070536,16045.1773,0.0,100.0,20.57739913,Frontière d'une zone à basse pression
9925.027933,-7.532706132,199.9250279,14.254846068684001,16045.17732,0.0,100.0,20.57739914,Frontière d'une zone à basse pression
9925.027925,-7.532706136,199.9250279,14.254846070536,16045.17733,0.0,100.0,20.57739523,Frontière d'une zone à basse pression
9925.039159,-7.532728348,199.9250391,14.254846900232,16045.18189,0.0,100.0,20.57739008,Frontière d'une zone à basse pression
9925.039154,-7.532728372,199.9250392,14.254846900232,16045.18401,0.0,100.0,20.57739008,Frontière d'une zone à basse pression
9925.039163,-7.532728395,199.9250392,14.254847257668,16045.18513,0.0,100.0,20.57738621,Frontière d'une zone à basse pression
9925.043959,-7.532737904,199.925044,14.254847257668,16045.18714,0.0,100.0,20.57738555,Frontière d'une zone à basse pression
9925.044775,-7.532739503,199.9250448,14.254847316932,16045.18793,0.0,100.0,20.5773791,Frontière d'une zone à basse pression
9925.052754,-7.532755303,199.9250528,14.25484790772,16045.19195,0.0,100.0,20.5773791,Frontière d'une zone à basse pression
9925.052769,-7.532755342,199.9250528,14.25484790772,16045.19304,0.0,100.0,20.57737913,Frontière d'une zone à basse pression
9925.052727,-7.532755252,199.9250527,14.254847905867999,16045.19324,0.0,100.0,20.57737914,Frontière d'une zone à basse pression
9925.05272,-7.532755265,199.9250527,14.25484790772,16045.19328,0.0,100.0,20.57737911,Frontière d'une zone à basse pression
9925.05275,-7.532755306,199.9250527,14.25484790772,16045.1933,0.0,100.0,20.57737912,Frontière d'une zone à basse pression
9925.052749,-7.532755312,199.9250528,14.25484790772,16045.1933,0.0,100.0,20.57737909,Frontière d'une zone à basse pression
9925.05278,-7.532755375,199.9250528,14.254847909572,16045.19332,0.0,100.0,20.57737909,Frontière d'une zone à basse pression
9925.052771,-7.532755338,199.9250528,14.25484790772,16045.19331,0.0,100.0,20.57737913,Frontière d'une zone à basse pression
9925.052723,-7.532755239,199.9250527,14.254847904016001,16045.19329,0.0,100.0,20.57737916,Frontière d'une zone à basse pression
9925.052697,-7.532755202,199.9250527,14.254847904016001,16045.19327,0.0,100.0,20.57737915,Frontière d'une zone à basse pression
9925.052707,-7.53275523,199.9250527,14.254847905867999,16045.19328,0.0,100.0,20.57737914,Frontière d'une zone à basse pression
9925.052723,-7.53275526,199.9250527,14.254847905867999,16045.19329,0.0,100.0,20.57737913,Frontière d'une zone à basse pression
9925.052734,-7.532755279,199.9250527,14.254847905867999,16045.19329,0.0,100.0,20.57737913,Frontière d'une zone à basse pression
9925.052737,-7.532755291,199.9250527,14.25484790772,16045.1933,0.0,100.0,20.57737911,Frontière d'une zone à basse pression
9925.05276,-7.532755332,199.9250528,14.254847909572,16045.19331,0.0,100.0,20.5773791,Frontière d'une zone à basse pression
9925.052774,-7.532755357,199.9250528,14.254847909572,16045.19332,0.0,100.0,20.57737911,Frontière d'une zone à basse pression
9925.052757,-7.532755312,199.9250527,14.25484790772,16045.19331,0.0,100.0,20.57737912,Frontière d'une zone à basse pression
9925.052754,-7.53275533,199.9250528,14.254847909572,16045.19331,0.0,100.0,20.57737909,Frontière d'une zone à basse pression
9925.052785,-7.532755373,199.9250528,14.254847909572,16045.19332,0.0,100.0,20.57737909,Frontière d'une zone à basse pression
9925.052774,-7.532755353,199.9250528,14.254847909572,16045.19332,0.0,100.0,20.57737909,Frontière d'une zone à basse pression
9925.052781,-7.532755372,199.9250528,14.254847909572,16045.19332,0.0,100.0,20.5773791,Frontière d'une zone à basse pression
9925.052764,-7.438291877,202.7648181,13.834171702612,16073.46324,0.0,100.0,20.58414247,Frontière d'une zone à basse pression
9924.892939,-6.904464721,212.7835157,13.150816279292,16089.33428,0.0,100.0,20.5947223,Frontière d'une zone à basse pression
9925.863235,-6.640159298,219.1306369,11.882713316948001,16092.59644,0.0,100.0,20.59145682,Frontière d'une zone à basse pression
9930.278476,-6.649353024,219.931515,11.847775040628001,16093.26787,0.0,100.0,20.5874678,Frontière d'une zone à basse pression
9935.115497,-6.658738731,219.9361689,11.848108748804,16093.40468,0.0,100.0,20.58423628,Frontière d'une zone à basse pression
9939.008707,-6.666228241,219.9398082,11.8483688585,16093.43252,0.0,100.0,20.58185664,Frontière d'une zone à basse pression
9941.862496,-6.67166325,219.9424346,11.848554645584,16093.43821,0.0,100.0,20.58015384,Frontière d'une zone à basse pression
9943.846906,-6.675374328,219.944227,11.848682500256,16093.43939,0.0,100.0,20.57904716,Frontière d'une zone à basse pression
9945.159046,-6.677826441,219.9453942,11.848763164116,16093.43963,0.0,100.0,20.57835049,Frontière d'une zone à basse pression
9945.974215,-6.679354384,219.9461279,11.848814605268,16093.43969,0.0,100.0,20.57791825,Frontière d'une zone à basse pression
9946.470935,-6.680270349,219.9465454,11.848843105696,16093.4397,0.0,100.0,20.57767247,Frontière d'une zone à basse pression
9946.777339,-6.680875673,219.9468541,11.848863833280001,16093.4397,0.0,100.0,20.57757035,Frontière d'une zone à basse pression
9946.865984,-6.680975346,219.946866,11.84886650942,16093.4397,0.0,100.0,20.57752009,Frontière d'une zone à basse pression
9946.92849,-6.681099182,219.9469542,11.848872083940002,16093.4397,0.0,100.0,20.57742571,Frontière d'une zone à basse pression
9947.083872,-6.681549262,219.9472532,11.848901278868,16093.43971,0.0,100.0,20.57660748,Frontière d'une zone à basse pression
9948.27836,-6.684240544,219.9487402,11.849020668048,16093.43971,0.0,100.0,20.57489398,Frontière d'une zone à basse pression
9950.463429,-6.688597164,219.9509434,11.849182280976,16093.43972,0.0,100.0,20.57364344,Frontière d'une zone à basse pression
9951.838161,-6.690946956,219.9519241,11.849237702076001,16093.43973,0.0,100.0,20.5737312,Frontière d'une zone à basse pression
9951.527575,-6.689982465,219.9513108,11.849187442500002,16093.43973,0.0,100.0,20.57412456,Frontière d'une zone à basse pression
9951.191885,-6.689636954,219.9513152,11.849199148992001,16093.43973,0.0,100.0,20.57356442,Frontière d'une zone à basse pression
9951.96346,-6.691312374,219.9521941,11.849267074796,16093.43973,0.0,100.0,20.57282102,Frontière d'une zone à basse pression
9952.885609,-6.69313932,219.9531096,11.849331892944,16093.43974,0.0,100.0,20.57213029,Frontière d'une zone à basse pression
9953.864925,-6.695345122,219.9543873,11.849438079216,16093.43974,0.0,100.0,20.57071338,Frontière d'une zone à basse pression
9955.524475,-6.698366491,219.9557229,11.849525084324,16093.43975,0.0,100.0,20.57033813,Frontière d'une zone à basse pression
9955.830455,-6.698658986,219.9557538,11.849516942932002,16093.43975,0.0,100.0,20.57078608,Frontière d'une zone à basse pression
9955.185993,-6.697195041,219.954902,11.849447974452001,16093.43975,0.0,100.0,20.57178654,Frontière d'une zone à basse pression
9953.867175,-6.694473005,219.9534866,11.849340341768,16093.43974,0.0,100.0,20.57302316,Frontière d'une zone à basse pression
9952.329088,-6.691425862,219.9519526,11.849226115963999,16093.43974,0.0,100.0,20.57425944,Frontière d'une zone à basse pression
9950.791495,-6.688387657,219.9504112,11.849113292124,16093.43973,0.0,100.0,20.57535183,Frontière d'une zone à basse pression
9949.468124,-6.685819799,219.9491575,11.849022440412,16093.43972,0.0,100.0,20.57623807,Frontière d'une zone à basse pression
9948.407571,-6.683801146,219.9481795,11.848952597788001,16093.43971,0.0,100.0,20.57687825,Frontière d'une zone à basse pression
9947.649868,-6.68237934,219.9474979,11.84890495694,16093.43971,0.0,100.0,20.57725114,Frontière d'une zone à basse pression
9947.223755,-6.681606494,219.9471478,11.848881866204,16093.43971,0.0,100.0,20.57743168,Frontière d'une zone à basse pression
9947.038474,-6.681317154,219.9470386,11.848876625044001,16093.43971,0.0,100.0,20.57743126,Frontière d'une zone à basse pression
9947.038992,-6.68131818,219.9470736,11.694312734996,16093.43971,0.0,100.0,20.57565795,Frontière d'une zone à basse pression
9947.303845,-7.115339096,218.7147497,9.217595013428,16093.43971,0.0,100.0,20.56058849,Frontière d'une zone à basse pression
9947.303801,-7.649804034,216.5035366,6.7501602288800004,16093.43971,0.0,100.0,20.55735799,Frontière d'une zone à basse pression
9944.52506,-7.690988475,211.9696784,4.32053618006,16093.43969,0.0,100.0,20.56172852,Frontière d'une zone à basse pression
9938.904169,-7.679463993,197.6788299,2.0030775833880003,16093.43966,0.0,100.0,20.56657074,Frontière d'une zone à basse pression
9932.978321,-7.667949993,110.7902177,1.1227422879388,16093.43963,0.0,100.0,20.57056918,Frontière d'une zone à basse pression
9928.164773,-7.658784736,39.43361219,1.9196203962360001,16093.4396,0.0,100.0,20.57346873,Frontière d'une zone à basse pression
9924.781785,-7.652395094,29.92413958,2.21675976178,16093.43959,0.0,100.0,20.57524674,Frontière d'une zone à basse pression
9922.720739,-7.648607965,29.92235439,2.21663640006,16093.43957,0.0,100.0,20.5762718,Frontière d'une zone à basse pression
9921.526441,-7.646393914,29.92130081,2.216561251456,16093.43956,0.0,100.0,20.57689484,Frontière d'une zone à basse pression
9920.794391,-7.645019675,29.92064239,2.216515499648,16093.43956,0.0,100.0,20.57728665,Frontière d'une zone à basse pression
9920.350508,-7.644216338,29.04746191,1.8382271756696,16092.4428,0.0,100.0,20.56955014,Frontière d'une zone à basse pression
9920.156329,-7.594376349,87.04278897,1.2255779980263999,16084.21546,0.0,100.0,20.55845803,Frontière d'une zone à basse pression
9919.151358,-7.538246583,179.5462526,1.9011588601720002,16076.8659,0.0,100.0,20.54954808,Frontière d'une zone à basse pression
9915.28736,-7.476648956,179.7628345,3.652215164952,16071.52558,0.0,100.0,20.54332894,Frontière d'une zone à basse pression
9908.028844,-7.408294892,179.8288993,5.407857816240001,16067.05438,0.0,100.0,20.53931004,Frontière d'une zone à basse pression
9898.178849,-7.334457224,179.8578148,7.163504290056,16062.73097,0.0,100.0,20.53691882,Frontière d'une zone à basse pression
9886.425088,-7.257577223,179.873307,8.914580300116,16058.32412,0.0,100.0,20.53799537,Frontière d'une zone à basse pression
9873.295809,-7.178128168,179.8699641,9.435433422440001,16053.75736,0.0,100.0,20.55046848,Frontière d'une zone à basse pression
9859.673163,-7.097957467,179.8565351,9.609899902716,16042.62514,0.6666666667,100.0,20.55353539,Frontière d'une zone à basse pression
9848.245025,-7.022556639,171.2752612,11.516682970196001,15938.75759,0.6666666667,100.0,20.54923061,Frontière d'une zone à basse pression
9839.169386,-6.951327209,164.9591063,13.63402994996,15834.20466,0.6666666667,100.0,20.54466451,Frontière d'une zone à basse pression
9830.072259,-6.8802755,167.2059106,15.195405957456,15757.94893,0.6666666667,100.0,20.54084063,Frontière d'une zone à basse pression
9820.027967,-6.806739245,174.5462959,16.676964007804003,15702.03292,0.0,100.0,20.4992173,Frontière d'une zone à basse pression
9807.409499,-8.429915584,263.7070563,29.25991501336,27294.9327,0.0,100.0,20.51188967,Zone de basses pressions
9791.664005,-8.398870786,263.9409444,29.23441919608,27289.41661,0.0,100.0,20.52810275,Zone de basses pressions
9771.059894,-8.357187101,263.9350299,29.19518159436,27283.04522,0.0,100.0,20.54439241,Zone de basses pressions
9751.707981,-6.679479761,179.5485238,30.986193363840002,15579.65223,0.0,100.0,20.59947526,Frontière d'une zone à basse pression
9740.227031,-6.655703137,179.5485238,30.986193363840002,15579.65223,0.0,100.0,20.60251891,Frontière d'une zone à basse pression
9738.180092,-6.654925869,179.5485238,30.986193363840002,15579.65223,0.0,100.0,20.59805171,Frontière d'une zone à basse pression
9744.117334,-6.667245056,179.5485238,30.986193363840002,15579.65223,0.0,100.0,20.59261451,Frontière d'une zone à basse pression
9750.88428,-6.680650902,179.5485238,30.986193363840002,15579.65223,0.0,100.0,20.58750078,Frontière d'une zone à basse pression
9757.102507,-6.69269383,179.5485238,30.986193363840002,15579.65223,0.0,100.0,20.5834728,Frontière d'une zone à basse pression
9761.918853,-6.701847186,29.76253745,2.204808774296,16093.43868,0.0,100.0,20.70486041,Frontière d'une zone à basse pression
9763.846796,-7.337245337,29.76253745,2.204808774296,16093.43868,0.0,100.0,20.68963017,Frontière d'une zone à basse pression
9784.846438,-7.382463956,29.76253745,2.204808774296,16093.43868,0.0,100.0,20.6675458,Frontière d'une zone à basse pression
9812.205725,-7.436891544,29.76253745,2.204808774296,16093.43868,0.0,100.0,20.64507804,Frontière d'une zone à basse pression
9839.743041,-7.491672686,29.76253745,2.204808774296,16117.86722,0.0,100.0,20.62048378,Frontière d'une zone à basse pression
9865.880755,-7.508640829,26.0469991,2.2569833238520003,16117.86722,0.0,100.0,20.60361954,Frontière d'une zone à basse pression
9885.886937,-7.546634435,26.0469991,2.2569833238520003,27828.85602,0.0,100.0,20.88436947,Zone de basses pressions
9903.891419,-4.370700981,263.974691,29.463672960840004,34599.21067,0.0,100.0,20.87013649,Conditions non classifiées
9922.836802,-4.294300758,263.9799182,29.502543903600003,34619.32854,0.0,100.0,20.85509122,Conditions non classifiées
9947.511067,-4.231727066,263.9869446,29.550340690000002,34420.60076,0.0,100.0,20.83933264,Conditions non classifiées
9973.215332,-4.11370804,263.9939395,29.59675851424,34444.71697,0.0,100.0,20.83007834,Conditions non classifiées
9997.854031,-3.72217142,264.0004968,29.64245442888,34439.20562,0.0,100.0,20.82447899,Conditions non classifiées
10022.70047,-3.186635713,264.0051504,29.68873689044,34719.07071,0.0,100.0,20.80890728,Conditions non classifiées
10047.80683,-3.068019771,264.0098378,29.73593549936,34733.42868,0.0,100.0,20.79240511,Conditions non classifiées
10073.79907,-2.966361428,264.0146993,29.78396361908,34747.37968,0.0,100.0,20.77495254,Conditions non classifiées
10100.22664,-2.878692906,264.0196247,29.833088122800003,34761.21527,0.0,100.0,20.75700346,Conditions non classifiées
10127.36032,-2.803547264,264.0246248,29.88280887792,34775.03834,0.0,100.0,20.73888862,Conditions non classifiées
10154.06509,-2.737145282,264.0295258,29.93306645376,34788.83034,0.0,100.0,20.71925652,Conditions non classifiées
10183.95033,-2.689512325,264.0356306,29.99892937052,34805.39682,0.0,100.0,20.68124759,Conditions non classifiées
10240.09534,-2.705431719,264.0469139,30.11962506244,34827.53412,0.0,100.0,20.6290112,Conditions non classifiées
10306.30824,-2.733354423,264.057093,30.221389351080003,34847.43957,0.0,100.0,20.5982373,Conditions non classifiées
10345.05082,-2.703888275,264.0640029,30.281783830400006,34862.26507,0.0,100.0,20.58735837,Conditions non classifiées
10359.8281,-2.649624374,264.0662335,30.302239188920005,34873.66194,0.0,100.0,20.58454787,Conditions non classifiées
10365.29734,-2.585067426,264.0670457,30.309534031720002,34883.97428,0.0,100.0,20.58542125,Conditions non classifiées
10366.1483,-2.517788574,264.0670642,30.308935391240002,34893.74477,0.0,100.0,20.58833218,Conditions non classifiées
10364.69984,-2.449322859,264.0668483,30.30693239768,34904.25015,0.0,100.0,20.59023365,Conditions non classifiées
10364.746,-2.392971582,264.0668874,30.307681068680004,34914.52242,0.0,100.0,20.59093313,Conditions non classifiées
10365.83161,-2.343281954,264.0671032,30.310072204399997,34925.0383,0.0,100.0,20.59105953,Conditions non classifiées
10367.44009,-2.298789947,264.067402,30.31321943764,34935.66356,0.0,100.0,20.59081906,Conditions non classifiées
10369.28091,-2.095836907,264.067729,30.3166391186,34743.59982,0.0,100.0,20.59786035,Conditions non classifiées
10371.48602,-1.92603041,264.0681708,30.321518490400003,34749.58058,0.0,100.0,20.59613375,Conditions non classifiées
10375.04606,-1.895654853,264.0688188,30.3282954214,34755.93104,0.0,100.0,20.59409513,Conditions non classifiées
10378.73631,-1.869153151,264.0694743,30.335043868640003,34762.52549,0.0,100.0,20.59218396,Conditions non classifiées
10382.13488,-1.845122816,264.0700668,30.34113176304,34769.20946,0.0,100.0,20.59028791,Conditions non classifiées
10385.42209,-1.824166987,264.0706571,30.347204693280005,34776.17194,0.0,100.0,20.58824591,Conditions non classifiées
10388.7783,-1.805984596,264.0712756,30.353766996,34783.37997,0.0,100.0,20.5853982,Conditions non classifiées
10393.2427,-1.792465272,264.0721016,30.36251610328,34791.08739,0.0,100.0,20.58214693,Conditions non classifiées
10397.83855,-1.779628179,264.0728978,30.37049335252,34798.67841,0.0,100.0,20.57993973,Conditions non classifiées
10401.06015,-1.764208502,264.0734227,30.375608169080003,34806.3562,0.0,100.0,20.57880444,Conditions non classifiées
10402.96941,-1.74590244,264.0737333,30.378664191320002,34813.89334,0.0,100.0,20.57837286,Conditions non classifiées
10404.05945,-1.725524915,264.0739089,30.38033441752,34821.52976,0.0,100.0,20.5783527,Conditions non classifiées
10404.67212,-1.703796611,264.0740094,30.38128893832,34829.26434,0.0,100.0,20.57860961,Conditions non classifiées
10404.97953,-1.680838931,264.0740643,30.381862132320002,34837.09897,0.0,100.0,20.5788762,Conditions non classifiées
10405.36266,-1.657256499,264.0741406,30.382672789760004,34845.13366,0.0,100.0,20.57901935,Conditions non classifiées
10405.8873,-1.633342504,264.0742349,30.38366711004,34853.40767,0.0,100.0,20.57915385,Conditions non classifiées
10406.45335,-0.6311983942,180.7190921,9.532990806036,16093.44,0.0,100.0,20.56718669,Brouillard matinal
10406.84302,-0.6313524442,180.7190921,9.532990806036,16093.44,0.0,100.0,20.56925619,Brouillard matinal
10403.8747,-0.6249525577,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57197807,Brouillard matinal
10400.53938,-0.6185735533,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57390402,Brouillard matinal
10398.20212,-0.6141713906,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57513212,Brouillard matinal
10396.72306,-0.6114171155,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57583057,Brouillard matinal
10395.90338,-0.6099182688,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57623814,Brouillard matinal
10395.42567,-0.6090493793,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57652909,Brouillard matinal
10395.05401,-0.6083146937,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57677145,Brouillard matinal
10394.74574,-0.6077055408,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57915329,Brouillard matinal
10391.11302,-0.5995264917,180.7190921,9.532990806036,16093.44,0.0,100.0,20.58086981,Brouillard matinal
10389.61771,-0.5977734841,180.7190921,9.532990806036,16093.44,0.0,100.0,20.58028487,Brouillard matinal
10390.43399,-0.5994661456,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57957082,Brouillard matinal
10391.30127,-0.601114644,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57901348,Brouillard matinal
10392.00858,-0.6025952618,180.7190921,9.532990806036,16093.44,0.0,100.0,20.5784966,Brouillard matinal
10392.6643,-0.6038117238,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57806265,Brouillard matinal
10393.18262,-0.6047556707,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57781973,Brouillard matinal
10393.4892,-0.605366647,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57800478,Brouillard matinal
10393.09586,-0.604282388,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57906916,Brouillard matinal
10391.64151,-0.6011638537,180.7190921,9.532990806036,16093.44,0.0,100.0,20.58026658,Brouillard matinal
10390.22478,-0.598672084,180.7190921,9.532990806036,16093.44,0.0,100.0,20.58035339,Brouillard matinal
10390.30464,-0.5991373419,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57969369,Brouillard matinal
10391.18834,-0.6009988842,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57889269,Brouillard matinal
10392.20458,-0.6029691739,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57823031,Brouillard matinal
10393.00454,-0.6044889576,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57783856,Brouillard matinal
10393.46527,-0.6053177964,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57759699,Brouillard matinal
10393.77327,-0.6059246921,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57752358,Brouillard matinal
10393.82828,-0.6059624236,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57752359,Brouillard matinal
10393.8283,-0.605962521,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57748072,Brouillard matinal
10393.88278,-0.6060704118,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57744039,Brouillard matinal
10393.93405,-0.6061719451,180.7190921,9.532990806036,16093.44,0.0,100.0,20.57740385,Brouillard matinal
10393.98057,-0.606211799,180.7190921,9.532990806036,16093.44,0.0,100.0,20.58036227,Brouillard matinal
